+------+-------------+-----------------------+-------------+-------------+
| Rank |  Drug Name  |      Target Name      | Interaction | Probability |
| 4383 |  46213929.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4384 |    588.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4385 |  4519822.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4386 |  3081361.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4387 |  49847690.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4388 |    3686.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4389 |    2453.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4390 |   128919.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4391 |    2450.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4392 |    1493.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4393 |  3034756.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4394 |  11950726.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4395 | 135564890.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4396 |   667467.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4397 |  40424580.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4398 |  9953599.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4399 |   21233.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4400 |    2722.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4401 |   164522.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4402 |  11749858.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4403 |    5163.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4404 |    3474.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4405 |  6602445.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4406 | 101873359.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4407 |  11228183.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4408 |  9581011.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4409 |    5917.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4410 |    4034.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4411 |  3011155.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4412 |   54892.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4413 |    6503.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4414 |  44246715.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4415 |   197706.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4416 |  9928016.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4417 |    3397.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4418 |    3672.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4419 | 129009968.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4420 |  6913176.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4421 |  70798655.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4422 |  44157463.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4423 |    4858.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4424 |   729483.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4425 |   179344.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4426 |   60953.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4427 |  9907093.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4428 |   20824.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4429 |    4493.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4430 |   182585.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4431 |  10138988.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4432 |  16759605.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4433 |   31411.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4434 | 135445765.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4435 |  25182616.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4436 |    5904.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4437 |  9842609.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4438 | 129010001.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4439 |  23631116.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4440 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4441 |  25023738.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4442 |   65637.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4443 |    5339.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4444 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4445 |  11318920.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4446 |    5395.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4447 |   23606.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4448 |  1893730.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4449 |    1923.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4450 |    2351.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4451 |  6336338.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4452 |  1048845.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4453 |    3276.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4454 |    5315.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4455 |    2315.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4456 |  24768273.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4457 |  3055171.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4458 |   11207.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4459 |   134601.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4460 |  11552706.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4461 |  24278976.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4462 |  25187973.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4463 |    4006.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4464 |    3547.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4465 |  2930014.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4466 |   155346.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4467 |    4101.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4468 | 129009950.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4469 |  5311479.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4470 |    7183.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4471 |  4787937.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4472 |  11226207.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4473 |    5775.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4474 |  5328768.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4475 |   230748.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4476 |  6365054.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4477 |  5311029.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4478 |    7108.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4479 |  6917675.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4480 |  10475082.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4481 |    3784.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4482 |   23384.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4483 |  25124816.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4484 |  25126798.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4485 |    3994.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4486 |   33919.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4487 |   107994.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4488 |  57519748.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4489 |   210332.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4490 |   107985.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4491 |  2733484.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4492 |    305.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4493 |  3086401.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4494 |   107848.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4495 |    2006.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4496 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4497 |    9681.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4498 |    4004.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4499 |   236702.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4500 |  5281042.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4501 |   173614.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4502 | 118238298.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4503 |   47319.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4504 |  57748689.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4505 |    4868.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4506 |   667468.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4507 |   126437.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4508 |    3288.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4509 |  16760201.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4510 |    4511.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4511 |   443385.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4512 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4513 |  90209976.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4514 |    6869.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4515 |   12597.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4516 |  11167112.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4517 |  11347895.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4518 |  24996872.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4519 |    3958.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4520 |  10410894.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4521 |    4883.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4522 |  49803313.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4523 |  3476986.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4524 |  92044408.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4525 |  46216796.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4526 |  25154714.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4527 |   43008.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4528 |    1103.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4529 |    3117.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4530 |  25031915.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4531 |  6604909.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4532 |    3647.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4533 |   60726.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4534 |  9882105.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4535 |  71602803.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4536 |  50878566.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4537 |   34040.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4538 |   29566.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4539 |  45006158.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4540 |   164009.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4541 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4542 |  59239165.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4543 |  9887351.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4544 |  9810101.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4545 |   310557.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4546 |  40467985.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4547 |  11681588.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4548 |   122282.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4549 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4550 |   465951.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4551 |  11703589.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4552 |   339455.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4553 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4554 |  25110406.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4555 |   65388.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4556 |   154689.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4557 |   60663.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4558 |  53328059.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4559 |   11684.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4560 |  9888030.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4561 |  16046248.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4562 |  46223724.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4563 |    6446.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4564 |   172997.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4565 |  9830392.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4566 |  11249932.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4567 |  11351021.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4568 |    5092.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4569 |    2803.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4570 |  9969271.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4571 |   984333.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4572 |  71727581.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4573 |  10435235.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4574 |  4369536.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4575 |  23727689.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4576 |  90488948.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4577 |   119461.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4578 |  7016877.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4579 |  53472153.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4580 |  10173277.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4581 |   443869.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4582 |  6533629.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4583 |    2196.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4584 |   56051.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4585 |    1949.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4586 |    2431.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4587 |  5353432.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4588 |    4939.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4589 |  16048966.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4590 |   53708.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4591 |   107926.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4592 |   60803.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4593 |  58507717.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4594 |   104858.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4595 |  11618268.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4596 |  9867812.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4597 |    3926.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4598 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4599 |  11717001.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4600 |    3510.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4601 |   770820.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4602 |   92337.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4603 |  71312102.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4604 |    2995.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4605 |    2148.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4606 |  54687453.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4607 |  11947802.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4608 |    4239.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4609 |    2783.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4610 |  5287792.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4611 |   656732.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4612 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4613 |  11691726.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4614 |   213023.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4615 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4616 |  4392675.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4617 |   71384.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4618 |  11226090.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4619 |  23116322.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4620 |   50515.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4621 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4622 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4623 |  3801739.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4624 |   61361.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4625 |  3721046.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4626 |  44483234.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4627 |  5311452.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4628 |   10635.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4629 |   65752.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4630 |    6780.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4631 |  3003721.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4632 | 135440466.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4633 |   62389.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4634 |  52913813.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4635 |   417412.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4636 |  11620908.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4637 |  73417326.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4638 |  24856041.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4639 |   72287.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4640 |  16040067.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4641 |    4539.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4642 |  71496460.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4643 |    2313.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4644 |  5281670.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4645 |   11033.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4646 |    5320.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4647 |  51000408.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4648 |    5957.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4649 |  1074953.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4650 |  45006166.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4651 |  16049404.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4652 |  9838728.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4653 |  5329775.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4654 |  1271002.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4655 |  57390074.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4656 |  5311510.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4657 | 135726185.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4658 |  45006128.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4659 |  3272524.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4660 |    5517.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4661 |  9851211.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4662 | 135400439.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4663 |  16654980.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4664 |    2120.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4665 |  3008319.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4666 |  5280567.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4667 |  45358549.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4668 |  6553875.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4669 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4670 |  9821754.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4671 |  11499245.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4672 |  24882686.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4673 |  4659569.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4674 |  16135625.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4675 |  10158940.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4676 |    5324.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4677 |    5198.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4678 |  71167912.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4679 |  9838712.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4680 |  15985904.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4681 |  5282054.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4682 |   151289.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4683 |    6293.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4684 |  6450842.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4685 |  9820766.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4686 |   21138.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4687 |    9047.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4688 |  11338033.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4689 |   444732.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4690 |   60857.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4691 |    2482.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4692 |    2337.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4693 |   208928.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4694 |  11771279.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4695 |  1536915.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4696 |  5278396.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4697 |   122272.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4698 |  52913874.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4699 |   156419.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4700 |   71739.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4701 |  25218684.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4702 |   92727.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4703 |   637863.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4704 |  13267937.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4705 | 135398744.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4706 |   394449.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4707 |    1979.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4708 |  16722836.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4709 |   311434.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4710 |   114866.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4711 |    2993.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4712 |    3315.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4713 |   132862.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4714 | 135418373.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4715 |    5743.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4716 |   10235.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4717 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4718 |   24066.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4719 |    3546.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4720 |  10182969.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4721 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4722 |  5522952.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4723 |  57222566.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4724 |   178024.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4725 |    5457.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4726 |    3339.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
